title,longitude,latitude,coord_type,metrotype,type2,category,category_en,url,ak,geotable_id
西井路西口,116.19051,39.94045,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291170.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
红星医院,116.45342,39.77774,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station297125.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
马连店,116.35443,40.0989,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292635.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地盛西路,116.50418,39.79223,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295484.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苹果园小区,116.19032,39.9381,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291171.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
八里桥北站,116.61772,39.91892,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292229.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
颐和山庄南,116.24871,40.05196,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291830.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
流星花园三区西门,116.34338,40.09684,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292047.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
豪地陶瓷公司,116.56351,39.82721,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298814.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
亮甲店,116.24809,40.05191,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290492.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
雍王府,116.19047,39.95351,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290239.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
郁花园,116.34817,39.77845,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290959.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大生庄,116.41708,39.77286,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295529.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
龙兴园北门,116.30707,40.08632,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291596.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
二拨子新村东,116.30485,40.08547,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291595.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苹果园七区,116.18932,39.93487,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291172.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
颐和山庄南口,116.24952,40.05363,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292607.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北京人家北门,116.30985,40.08745,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291597.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中轴路,116.40763,39.77225,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295530.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北神树东口,116.56174,39.8244,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292405.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
龙兴园西区,116.30122,40.08442,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station299996.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁高米店北站,116.33746,39.78036,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292363.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
金星乡,116.38701,39.77262,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290979.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北天堂,116.27134,39.80761,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290283.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地盛中路,116.50954,39.7929,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295295.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
草房西路南口,116.62088,39.932,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292130.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
二拨子新村,116.29996,40.08424,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291594.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
科创六街,116.53822,39.80737,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291907.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五环物流中心,116.42555,39.77261,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station297121.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
荣京东街中路,116.51846,39.79672,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293385.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
凉水河一街西口,116.49173,39.78578,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292274.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五环金州物流,116.42696,39.77249,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295528.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
翡翠城北区,116.32901,39.78215,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295051.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
赵家庄南,116.257,40.06058,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294644.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
公交驾校,116.29383,39.79515,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291705.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中轻太阳能公司,116.56955,39.83,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298812.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
双高花园小区,116.34352,39.77825,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295572.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
兴盛街,116.52954,39.80179,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290394.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高米店北,116.33735,39.77955,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295180.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
南海子郊野公园南门,116.45977,39.77669,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295523.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
金星加油站,116.39538,39.7712,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295531.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苇沟大桥,116.57846,40.03935,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292421.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
邓庄子,116.27936,40.07566,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290928.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地盛北路,116.50775,39.79065,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295483.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
重兴寺,116.61985,39.91136,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290254.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
星海公司,116.55399,39.81619,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298817.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
比亚迪公司,116.55783,39.81896,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298816.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
白辛庄,116.52445,40.07893,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294487.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
杰奥制衣,116.35229,39.77542,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station299543.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
三利工业园,116.34911,39.77601,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295465.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
郎各庄东,116.59278,39.85327,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290732.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
团中路,116.43693,39.77225,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station297122.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
古城西路,116.18772,39.92084,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291095.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
团忠路,116.43656,39.7721,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295527.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
香园路口北,116.32865,39.78077,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291562.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
京包路,116.29585,40.08449,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291890.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
曹各庄,116.61427,39.98696,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290180.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五里桥,116.62356,39.9435,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290173.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
青岛嘉园北门,116.33559,39.77852,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292364.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大王庙,116.27169,39.80464,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290284.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
明春苑,116.30541,39.78823,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291337.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西二路口,116.43583,39.77146,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station297322.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
金星路口,116.38662,39.7703,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295532.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
华北电力大学,116.31203,40.09151,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291482.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
康城中区,116.61567,39.892,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291948.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
双桥医院,116.6157,39.89175,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290903.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中丽制剂公司,116.56954,39.82684,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298811.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
赵庄村,116.25764,40.06403,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290931.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中国公安大学大兴校区东站,116.38418,39.7701,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294609.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
王府街,116.37279,40.10572,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292302.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西王府西,116.37875,40.10636,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292301.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
忠兴庄,116.45397,39.77354,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290655.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
老古城,116.18725,39.91357,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289521.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
金惠园北门,116.3312,39.77887,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292365.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
长丰园一区,116.29663,39.79101,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291706.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁苹果园站,116.1848,39.93198,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290232.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁苹果园站北门,116.1847,39.93388,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291173.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
颐和山庄,116.24902,40.05834,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291523.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
冷泉村东路口,116.23815,40.04937,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294643.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
志远庄,116.41578,39.76912,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298716.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
双树村北,116.6159,39.89039,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291162.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西王府西站,116.38119,40.107,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293680.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
宏福苑小区南,116.38406,40.10729,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292300.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西马庄,116.62376,39.91946,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292228.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西王府,116.38681,40.1077,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294658.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天宇朗通通信,116.56343,39.8205,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292406.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
杜家坎,116.2167,39.84972,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290215.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
京顺车管所,116.48493,40.09675,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station298417.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
万子营,116.60653,39.86967,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291165.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
杨庄西,116.18429,39.93002,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291174.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
瀛海西一村,116.44342,39.77107,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295526.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东窑村,116.60955,40.00239,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294753.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁草房站,116.62553,39.93165,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290171.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
青岛嘉园西门,116.33392,39.77732,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291561.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西王府总站,116.38971,40.10819,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294815.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中国公安大学大兴校区东门,116.37899,39.76943,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295533.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
二拨子西路,116.29819,40.08758,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station299995.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五里桥路口东,116.62567,39.93133,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292249.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
郁花园三里,116.34059,39.77557,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station299216.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
二拨子中路,116.29986,40.08832,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station299994.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
白庙村,116.39056,40.1083,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293681.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西府建材城,116.39313,40.10854,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294659.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北大药业,116.52404,39.7948,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station297136.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
运成街,116.53182,39.79872,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290393.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
卡厂,116.3546,39.77222,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station299544.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中国公安大学大兴校区,116.37567,39.76917,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294608.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
绍家坡,116.18357,39.95182,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290238.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
香留园小区北,116.32573,39.77886,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292366.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
顺义车管所,116.48582,40.09745,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293503.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
长丰园二区,116.29853,39.78847,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291707.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
运成街西口,116.51724,39.79116,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295482.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中国经济时报社,116.40043,40.10929,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293682.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西王府路口南,116.41895,40.10898,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294850.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中芯国际,116.51299,39.78912,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295296.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
黑庄户(黑庄户路),116.6018,39.85948,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291166.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
王府温馨公寓,116.4028,40.10954,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293683.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北医药业,116.52449,39.79428,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295916.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
温都水城,116.38013,40.10852,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294851.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
青岛嘉园南门,116.33587,39.77562,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295571.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苏家屯,116.61623,39.88528,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291163.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
七里渠南村,116.32917,40.09962,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291621.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
草房,116.62727,39.93163,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295207.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
瀛海路口东,116.45578,39.77152,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291546.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
古城西街北口,116.18303,39.92085,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291094.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
王府花园,116.40771,40.11005,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293684.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
兴海园,116.45738,39.77163,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295915.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
七里渠村南,116.34742,40.10442,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293679.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
运成街南,116.52492,39.79367,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292012.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
亮甲店(画眉山路),116.23798,40.05283,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290128.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
科创七街,116.54142,39.8025,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291906.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
亮甲店西站,116.23664,40.05183,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290523.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
黑庄户(大鲁店北路),116.59965,39.85444,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290731.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
狼垡东桥北,116.30009,39.7865,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291708.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
河堤,116.18748,39.89848,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290469.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
翡翠城西区,116.32887,39.7766,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295052.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苹果园,116.18134,39.93112,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295134.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
王府公寓,116.41463,40.11048,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293685.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中国公安大学大兴校区西门,116.36742,39.76861,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295534.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
香留园小区,116.32345,39.77793,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292367.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
香园路西口,116.32004,39.77897,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295461.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高米店,116.34911,39.77152,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290956.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西府东口,116.4159,40.11061,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293575.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
古城西街南口,116.18309,39.91401,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291093.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
名佳花园,116.43021,40.10973,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291954.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东窑村口,116.61894,39.98947,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294751.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
科创二街,116.56347,39.81669,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294759.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
赵庄子,116.24799,40.06183,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291524.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
文昌大道,116.51336,39.78748,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295810.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小鲁店,116.59989,39.85352,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291167.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东三旗兰苑,116.43504,40.10951,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291953.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西府,116.41866,40.11082,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291358.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
杜家坎南,116.21579,39.84526,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291140.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高米店(金星桥北),116.34937,39.77071,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291261.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
五里桥路口北,116.62955,39.9339,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290172.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
名流花园,116.43784,40.10965,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293573.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
地铁苹果园西,116.18008,39.93091,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292524.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
广阳大街,116.36192,39.76845,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294607.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东三旗菊苑,116.4387,40.10962,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291952.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
福苑北区,116.36053,39.76856,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291445.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
香留园,116.32609,39.776,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295610.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
兴盛街西口,116.52599,39.79235,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291911.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
瀛海庄,116.45522,39.76943,3,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290656.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
屯佃大桥,116.22868,40.04678,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290511.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
泗上村,116.48847,40.09952,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station293502.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
