title,longitude,latitude,coord_type,metrotype,type2,category,category_en,url,ak,geotable_id,poiID
"大山桥西",116.49498,39.9956,24,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290865.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158653
"嘉园二里南门",116.37433,39.85183,47,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289459.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158673
"水南庄东",116.51419,39.90709,23,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295270.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158694
"金庄",116.28869,39.94904,51,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295283.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158707
"东湖",116.4652,40.01561,26,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289991.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158718
"大山子路口东",116.497,39.9939,50,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291202.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158738
"国风北京",116.49027,40,25,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291963.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158763
"黄庄东站",116.29014,39.95636,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289341.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158786
"分钟寺",116.46035,39.85937,28,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290780.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158800
"地铁宋家庄站(丰台曹家沟)",116.43493,39.8515,52,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289078.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158815
"海淀桥北",116.31171,39.99334,27,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290067.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158828
"万泉河桥南",116.30705,39.98846,5,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290117.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158839
"甘露园小区",116.52011,39.92249,31,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289927.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158855
"四方桥西",116.49057,39.87704,4,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289282.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158874
"姚家园西",116.52168,39.94618,29,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290083.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158882
"姚家园西里中路",116.52079,39.95241,25,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292238.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158893
"玉泉营桥",116.3527,39.85756,50,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289449.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158900
"大陈各庄",116.51056,39.97796,24,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291805.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158914
"南顶路西口",116.4171,39.84857,49,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289610.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158926
"宏昌路",116.47999,40.00825,27,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290025.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158945
"华纺易城小区",116.52232,39.93474,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295305.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158961
"莲宝路口南",116.30148,39.89505,26,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289451.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158972
"六里桥",116.30816,39.88666,51,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295219.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158983
"望湖公园",116.46573,40.01625,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292036.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934158999
"酒仙桥东路北口",116.5059,39.9854,5,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291850.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159009
"北甲地",116.37008,39.85176,28,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291794.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159016
"沙沟路口北",116.28985,39.91782,4,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289828.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159021
"建欣苑",116.40347,39.8477,31,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292314.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159033
"光彩路南口",116.42173,39.84857,7,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289609.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159044
"望京花园西区",116.47405,40.0123,30,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289993.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159057
"沙沟路口东",116.291,39.91391,6,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289580.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159074
"双龙小区",116.48854,39.87425,16,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289269.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159084
"铜厂",116.44271,39.85228,42,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289374.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159096
"地铁林萃桥站",116.38099,40.02785,15,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291824.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159114
"欣园小区北",116.36598,39.85243,40,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291796.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159131
"青年路口",116.52268,39.92962,18,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289654.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159140
"光彩批发市场",116.42427,39.84856,44,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289608.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159149
"巴沟",116.29922,39.98033,17,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295224.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159155
"丽泽桥东",116.3217,39.87339,43,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289619.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159166
"清华大学西门",116.32176,40.00395,20,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290366.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159176
"方庄南路南口",116.44574,39.8528,46,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290076.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159185
"窑洼湖桥东",116.50198,39.88614,19,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289387.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159196
"巴沟村公交场站",116.29901,39.98036,45,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290116.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159209
"姚家园村",116.52364,39.93727,23,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291643.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159217
"欣园小区东",116.36736,39.85169,48,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291795.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159225
"国美第一城小区",116.52369,39.94087,22,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291750.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159232
"融科橄榄城",116.48904,40.0033,47,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291964.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159243
"莲宝中路南口",116.30562,39.88791,42,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292139.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159256
"四惠东",116.51958,39.91424,18,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295125.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159265
"青年路口北",116.52357,39.93173,41,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291644.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159282
"万杰医院",116.52369,39.94431,17,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291642.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159332
"姚家园南",116.5237,39.94509,45,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291751.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159344
"四惠东站",116.51967,39.91411,20,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290246.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159365
"望京西路北口",116.46717,40.01697,44,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292035.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159372
"姚家园北",116.52367,39.94793,19,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291425.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159378
"望京西园二区",116.47989,40.01018,47,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290883.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159390
"青年路",116.52375,39.92974,22,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295204.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159400
"北苑桥东",116.43011,40.02853,46,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292154.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159422
"林萃桥",116.37929,40.02856,21,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station295212.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159438
"姚家园西里",116.52365,39.95043,49,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291424.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159451
"北京会议中心",116.43468,40.02795,25,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292155.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159465
"丽泽桥北",116.31876,39.87431,48,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290045.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159475
"榴乡桥北",116.428,39.84794,23,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292185.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159482
"百子湾家园西站",116.51726,39.90633,34,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291757.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159494
"西马厂",116.39309,39.84659,9,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289603.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159509
"大石桥北",116.34036,40.01663,33,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292619.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159528
"拂林路",116.42114,40.03029,8,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292159.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159540
"沙沟路口西",116.28893,39.91376,36,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289683.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159552
"火器营",116.29414,39.97496,11,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291459.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159569
"彰化村路西口",116.28498,39.94743,35,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291816.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159583
"周家庄",116.47816,39.86515,10,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289251.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159593
"甘露园",116.52425,39.92677,38,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289653.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159601
"成仪路",116.44693,39.85167,14,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290077.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159610
"溪阳中路西",116.47866,40.01202,37,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290031.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159619
"西翠路口东",116.2915,39.90656,12,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290210.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159631
"岳家楼桥东",116.29312,39.90327,40,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292523.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159646
"丽泽桥",116.31879,39.87333,16,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289559.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159667
"鹅凤营",116.33191,39.86446,39,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289563.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159682
"蓝靛厂中路",116.29033,39.9684,15,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290872.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159693
"城市绿洲家园",116.43657,40.02832,10,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292158.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159704
"水衙沟路东口",116.29943,39.89299,36,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292071.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159722
"青年路南口",116.5239,39.92281,9,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289652.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159738
"大李窑",116.39916,39.84558,34,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290683.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159767
"西翠路口北",116.28979,39.90958,12,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292343.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159789
"四道口桥北",116.47263,39.86131,38,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291836.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159814
"顾家庄桥西",116.43999,40.02787,11,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292156.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159821
"望京西园三区东门",116.48524,40.00842,37,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291640.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159838
"姚家园东",116.52557,39.94729,14,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290088.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159854
"西马小区",116.3861,39.8463,40,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289602.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159867
"后八家",116.35288,40.02301,13,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290552.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159884
"马家沟",116.35836,40.02491,39,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290582.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159893
"红军营路南口",116.43918,40.02824,17,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292157.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159911
"建欣苑中街",116.40348,39.84505,42,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292577.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159926
"弘燕桥西",116.49232,39.87369,16,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289268.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159937
"望京花园西区北门",116.47627,40.0143,41,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291651.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159946
"紫南家园北站",116.50385,39.88433,51,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289307.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159956
"望京花园",116.47981,40.01233,27,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290026.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159961
"大望京",116.49829,39.99853,50,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station294797.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159965
"定慧桥东",116.28351,39.93087,26,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289512.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159975
"小井桥东",116.30377,39.88639,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289458.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934159978
"望京西园三区北门",116.48208,40.01099,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291639.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160001
"嘉园三里",116.37154,39.84841,52,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289438.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160018
"双庙西",116.43221,39.84726,28,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289607.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160024
"丽泽桥西",116.31738,39.87329,6,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290051.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160041
"利泽中街西口",116.47405,40.01573,31,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291210.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160058
"青年路北口",116.52427,39.95691,5,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291347.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160084
"成寿寺路",116.45304,39.85247,30,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289186.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160096
"百子湾家园",116.51768,39.90337,8,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291758.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160106
"鹅凤营西",116.33018,39.86433,33,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289562.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160122
"望京东园",116.48526,40.00919,7,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291654.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160127
"紫南市场",116.50276,39.88258,32,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292121.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160134
"利泽西园小区",116.47183,40.01719,37,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292034.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160145
"空军指挥学院",116.29331,39.97723,12,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289634.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160149
"欣园小区西",116.35796,39.85151,36,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291933.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160164
"丽泽桥南",116.31937,39.87108,11,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289560.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160172
"靛厂村",116.29548,39.89593,39,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station288777.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160194
"岳家楼桥",116.29104,39.90339,15,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289483.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160208
"远大路",116.28645,39.96344,38,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289344.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160219
"利泽西街东口",116.4725,40.01731,13,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289992.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160227
"大红门西里",116.40743,39.84416,41,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290419.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160236
"北苑",116.4239,40.03188,17,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290095.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160261
"白塔村",116.30154,39.88757,40,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289452.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160271
"青年路小区",116.52711,39.93143,16,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289988.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160284
"大红门",116.40558,39.84406,43,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290682.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160299
"北京大学西门",116.31103,39.99968,19,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290063.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160311
"四季青桥东",116.2834,39.95304,42,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289945.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160326
"大红门北站",116.4128,39.8441,18,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290966.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160343
"巴沟村西口",116.29413,39.98009,28,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289650.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160359
"玉泉营桥南",116.3529,39.85267,4,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291067.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160370
"西翠路口西",116.2889,39.90658,27,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290209.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160384
"天鹅湾小区",116.52726,39.92812,3,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291749.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160399
"四顷三村",116.37759,39.84602,30,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291683.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160412
"圆明园东路",116.32179,40.0088,6,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290943.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160419
"圆明园南门",116.31761,40.00579,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290367.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160437
"弘燕桥东",116.49585,39.87455,5,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289324.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160446
"定慧北桥",116.28142,39.93645,32,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289735.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160457
"彩虹路",116.50371,39.99539,8,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291194.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160470
"定慧桥北",116.2816,39.93233,31,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289510.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160476
"嘉园三里北",116.37148,39.84699,7,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289439.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160488
"西大望路南口",116.48349,39.86529,35,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289250.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160497
"北京电机总厂",116.50516,39.99413,10,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291201.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160508
"玉泉营桥西",116.34717,39.8544,34,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289446.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160519
"地铁海淀五路居站",116.28107,39.93965,9,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289547.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160526
"五路桥",116.28103,39.93959,4,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289546.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160534
"定慧桥南",116.28162,39.92889,30,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289511.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160544
"角门南站",116.38528,39.84447,3,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289023.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160559
"仰山路东口",116.42225,40.03302,29,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292160.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160565
"紫南家园",116.50418,39.88161,7,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289286.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160579
"弘燕桥",116.49463,39.87279,32,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289283.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160594
"营慧寺",116.28081,39.94277,6,2,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289545.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160600
"学清路清河南镇",116.35823,40.02714,31,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station290801.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160611
"六郎庄",116.29824,39.98762,9,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station291028.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160628
"黄庄",116.28379,39.95995,34,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station289342.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160639
"顾家庄桥东",116.4513,40.02717,8,3,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292603.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160646
"彩虹城小区",116.4215,39.84386,33,1,2,公交,bus,http://bus.bj.bendibao.com/zhandian/station292309.htm,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934160670
